timestep_time,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,vehicle_angle,vehicle_eclass,vehicle_electricity,vehicle_fuel,vehicle_id,vehicle_lane,vehicle_noise,vehicle_pos,vehicle_route,vehicle_speed,vehicle_type,vehicle_waiting,vehicle_x,vehicle_y
127.0,0.0,0.0,0.0,0.0,0.0,0.43,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-747206985#1_0,63.21,272.52,!veh0!var#1,15.42,veh_passenger,0.0,17832.21,26054.68
128.0,143.42,10338.67,0.9,4.4,0.22,0.43,HBEFA3/PC_G_EU4,0.0,4.44,veh0,-747206985#1_0,71.64,289.65,!veh0!var#1,17.13,veh_passenger,0.0,17832.34,26071.81
129.0,171.96,11954.64,1.08,5.12,0.26,1.35,HBEFA3/PC_G_EU4,0.0,5.14,veh0,-751489384#1_0,72.97,0.03,!veh0!var#1,18.94,veh_passenger,0.0,17832.71,26090.75
130.0,189.39,12896.47,1.18,5.52,0.29,0.4,HBEFA3/PC_G_EU4,0.0,5.54,veh0,-751489384#1_0,73.73,20.75,!veh0!var#1,20.72,veh_passenger,0.0,17833.07,26111.46
131.0,274.23,16957.27,1.67,7.39,0.4,0.4,HBEFA3/PC_G_EU4,0.0,7.29,veh0,-751489384#1_0,76.4,43.67,!veh0!var#1,22.92,veh_passenger,0.0,17833.23,26134.39
132.0,299.77,17957.92,1.81,7.81,0.43,0.4,HBEFA3/PC_G_EU4,0.0,7.72,veh0,-751489384#1_0,77.02,68.69,!veh0!var#1,25.02,veh_passenger,0.0,17833.41,26159.4
133.0,257.7,15617.73,1.56,6.67,0.37,0.42,HBEFA3/PC_G_EU4,0.0,6.71,veh0,-751489384#1_0,75.99,95.28,!veh0!var#1,26.59,veh_passenger,0.0,17833.6,26185.99
134.0,432.72,23476.3,2.56,10.33,0.58,0.41,HBEFA3/PC_G_EU4,0.0,10.09,veh0,-751489384#1_0,80.01,124.26,!veh0!var#1,28.98,veh_passenger,0.0,17833.81,26214.97
135.0,0.0,0.0,0.0,0.0,0.0,0.4,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-751489384#1_0,73.04,153.05,!veh0!var#1,28.79,veh_passenger,0.0,17834.01,26243.76
136.0,85.29,6611.09,0.56,2.37,0.14,0.4,HBEFA3/PC_G_EU4,0.0,2.84,veh0,-751489384#1_0,73.63,182.0,!veh0!var#1,28.95,veh_passenger,0.0,17834.22,26272.7
137.0,0.0,0.0,0.0,0.0,0.0,0.4,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-751489384#1_0,72.84,210.66,!veh0!var#1,28.66,veh_passenger,0.0,17834.42,26301.36
138.0,87.49,6751.9,0.57,2.44,0.15,0.41,HBEFA3/PC_G_EU4,0.0,2.9,veh0,-751489384#1_0,73.62,239.5,!veh0!var#1,28.84,veh_passenger,0.0,17834.62,26330.2
139.0,0.0,0.0,0.0,0.0,0.0,0.41,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-751489384#1_0,73.23,268.28,!veh0!var#1,28.79,veh_passenger,0.0,17834.83,26358.98
140.0,113.02,7907.51,0.72,2.98,0.18,0.66,HBEFA3/PC_G_EU4,0.0,3.4,veh0,-142149454#2_0,74.0,6.02,!veh0!var#1,29.1,veh_passenger,0.0,17835.09,26388.09
141.0,87.31,6613.02,0.57,2.36,0.14,0.66,HBEFA3/PC_G_EU4,0.0,2.84,veh0,-142149454#2_0,73.75,35.26,!veh0!var#1,29.24,veh_passenger,0.0,17835.42,26417.33
142.0,0.0,0.0,0.0,0.0,0.0,0.66,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-142149454#2_0,72.78,64.1,!veh0!var#1,28.84,veh_passenger,0.0,17835.76,26446.17
143.0,0.0,0.0,0.0,0.0,0.0,0.66,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-142149454#2_0,73.15,92.85,!veh0!var#1,28.75,veh_passenger,0.0,17836.09,26474.91
144.0,0.0,0.0,0.0,0.0,0.0,1.83,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-142149454#2_0,72.66,121.27,!veh0!var#1,28.42,veh_passenger,0.0,17836.95,26503.32
145.0,0.0,0.0,0.0,0.0,0.0,1.83,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-142149454#2_0,72.76,149.5,!veh0!var#1,28.23,veh_passenger,0.0,17837.85,26531.53
146.0,194.3,11866.12,1.18,4.85,0.28,1.12,HBEFA3/PC_G_EU4,0.0,5.1,veh0,-142149454#2_0,75.12,178.57,!veh0!var#1,29.07,veh_passenger,0.0,17838.66,26560.59
147.0,0.0,0.0,0.0,0.0,0.0,1.12,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-142149454#2_0,71.95,206.72,!veh0!var#1,28.15,veh_passenger,0.0,17839.21,26588.74
148.0,183.13,11366.05,1.12,4.61,0.27,1.12,HBEFA3/PC_G_EU4,0.0,4.89,veh0,-142149454#2_0,74.92,235.66,!veh0!var#1,28.94,veh_passenger,0.0,17839.78,26617.67
149.0,0.0,0.0,0.0,0.0,0.0,0.45,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-142149454#2_0,73.12,264.46,!veh0!var#1,28.81,veh_passenger,0.0,17840.29,26646.47
150.0,109.11,7719.27,0.69,2.89,0.17,0.36,HBEFA3/PC_G_EU4,0.0,3.32,veh0,-142149454#2_0,73.95,293.56,!veh0!var#1,29.1,veh_passenger,0.0,17840.47,26675.57
151.0,0.0,0.0,0.0,0.0,0.0,0.36,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-142149454#2_0,72.11,321.86,!veh0!var#1,28.29,veh_passenger,0.0,17840.65,26703.86
152.0,76.42,6336.43,0.51,2.25,0.13,0.36,HBEFA3/PC_G_EU4,0.0,2.72,veh0,-142149454#2_0,73.36,350.29,!veh0!var#1,28.44,veh_passenger,0.0,17840.82,26732.3
153.0,140.7,9302.13,0.88,3.64,0.21,0.36,HBEFA3/PC_G_EU4,0.0,4.0,veh0,-142149454#2_0,74.31,379.24,!veh0!var#1,28.95,veh_passenger,0.0,17841.0,26761.25
154.0,139.05,9074.33,0.86,3.52,0.21,0.36,HBEFA3/PC_G_EU4,0.0,3.9,veh0,-142149454#2_0,74.41,408.64,!veh0!var#1,29.4,veh_passenger,0.0,17841.19,26790.65
155.0,0.0,0.0,0.0,0.0,0.0,0.35,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-142149454#2_0,73.46,437.97,!veh0!var#1,29.33,veh_passenger,0.0,17841.37,26819.98
156.0,0.0,0.0,0.0,0.0,0.0,0.35,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-142149454#2_0,72.22,466.49,!veh0!var#1,28.52,veh_passenger,0.0,17841.54,26848.49
157.0,123.85,8492.02,0.78,3.26,0.19,0.35,HBEFA3/PC_G_EU4,0.0,3.65,veh0,-142149454#2_0,74.08,495.41,!veh0!var#1,28.92,veh_passenger,0.0,17841.72,26877.41
158.0,115.08,7964.1,0.73,3.0,0.18,0.42,HBEFA3/PC_G_EU4,0.0,3.42,veh0,-142149454#2_0,74.07,524.65,!veh0!var#1,29.24,veh_passenger,0.0,17841.94,26906.65
159.0,0.0,0.0,0.0,0.0,0.0,0.42,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-142149454#2_0,72.28,553.15,!veh0!var#1,28.5,veh_passenger,0.0,17842.15,26935.15
160.0,209.08,12475.9,1.27,5.13,0.3,0.42,HBEFA3/PC_G_EU4,0.0,5.36,veh0,-142149454#2_0,75.42,582.55,!veh0!var#1,29.4,veh_passenger,0.0,17842.37,26964.55
161.0,0.0,0.0,0.0,0.0,0.0,0.42,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-142149454#2_0,72.77,611.49,!veh0!var#1,28.94,veh_passenger,0.0,17842.58,26993.49
162.0,0.0,0.0,0.0,0.0,0.0,0.42,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-142149454#2_0,73.28,640.38,!veh0!var#1,28.89,veh_passenger,0.0,17842.79,27022.38
163.0,0.0,0.0,0.0,0.0,0.0,0.42,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-142149454#2_0,73.12,669.15,!veh0!var#1,28.77,veh_passenger,0.0,17843.01,27051.15
164.0,135.55,8964.02,0.84,3.47,0.21,0.42,HBEFA3/PC_G_EU4,0.0,3.85,veh0,-142149454#2_0,74.32,698.37,!veh0!var#1,29.22,veh_passenger,0.0,17843.22,27080.37
165.0,0.0,0.0,0.0,0.0,0.0,0.42,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-142149454#2_0,72.68,727.14,!veh0!var#1,28.76,veh_passenger,0.0,17843.44,27109.13
166.0,134.98,8939.88,0.84,3.46,0.21,0.42,HBEFA3/PC_G_EU4,0.0,3.84,veh0,-142149454#2_0,74.31,756.34,!veh0!var#1,29.21,veh_passenger,0.0,17843.65,27138.34
167.0,0.0,0.0,0.0,0.0,0.0,0.42,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-142149454#2_0,71.93,784.56,!veh0!var#1,28.21,veh_passenger,0.0,17843.86,27166.55
168.0,96.87,7314.9,0.63,2.71,0.16,0.42,HBEFA3/PC_G_EU4,0.0,3.14,veh0,-142149454#2_0,73.62,813.05,!veh0!var#1,28.49,veh_passenger,0.0,17844.07,27195.04
169.0,83.25,6602.53,0.55,2.37,0.14,0.42,HBEFA3/PC_G_EU4,0.0,2.84,veh0,-142149454#2_0,73.51,841.7,!veh0!var#1,28.65,veh_passenger,0.0,17844.28,27223.69
170.0,81.86,6490.76,0.54,2.32,0.14,0.42,HBEFA3/PC_G_EU4,0.0,2.79,veh0,-142149454#2_0,73.55,870.5,!veh0!var#1,28.8,veh_passenger,0.0,17844.5,27252.49
171.0,144.52,9373.94,0.9,3.66,0.22,0.42,HBEFA3/PC_G_EU4,0.0,4.03,veh0,-142149454#2_0,74.45,899.8,!veh0!var#1,29.3,veh_passenger,0.0,17844.71,27281.79
172.0,0.0,0.0,0.0,0.0,0.0,0.42,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-142149454#2_0,73.05,928.83,!veh0!var#1,29.04,veh_passenger,0.0,17844.93,27310.82
173.0,100.06,7228.62,0.64,2.65,0.16,0.42,HBEFA3/PC_G_EU4,0.0,3.11,veh0,-142149454#2_0,73.9,958.09,!veh0!var#1,29.26,veh_passenger,0.0,17845.14,27340.08
174.0,0.0,0.0,0.0,0.0,0.0,0.41,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-5337276#11_0,73.15,1.53,!veh0!var#1,29.06,veh_passenger,0.0,17845.35,27369.14
175.0,0.0,0.0,0.0,0.0,0.0,0.42,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-5337276#11_0,72.92,30.31,!veh0!var#1,28.78,veh_passenger,0.0,17845.57,27397.92
176.0,73.84,6078.4,0.49,2.12,0.13,0.42,HBEFA3/PC_G_EU4,0.0,2.61,veh0,-5337276#11_0,73.48,59.18,!veh0!var#1,28.87,veh_passenger,0.0,17845.78,27426.79
177.0,144.55,9353.73,0.9,3.65,0.22,0.42,HBEFA3/PC_G_EU4,0.0,4.02,veh0,-5337276#11_0,74.47,88.55,!veh0!var#1,29.36,veh_passenger,0.0,17845.99,27456.15
178.0,0.0,0.0,0.0,0.0,0.0,0.42,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-5337276#11_0,73.54,117.89,!veh0!var#1,29.34,veh_passenger,0.0,17846.2,27485.5
179.0,0.0,0.0,0.0,0.0,0.0,0.42,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-5337276#11_0,73.55,147.23,!veh0!var#1,29.33,veh_passenger,0.0,17846.42,27514.83
180.0,0.0,0.0,0.0,0.0,0.0,0.42,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-5337276#11_0,72.38,175.86,!veh0!var#1,28.64,veh_passenger,0.0,17846.63,27543.47
181.0,152.15,9779.16,0.94,3.86,0.23,359.95,HBEFA3/PC_G_EU4,0.0,4.2,veh0,-5337276#11_0,74.53,205.06,!veh0!var#1,29.19,veh_passenger,0.0,17846.8,27572.66
182.0,0.0,0.0,0.0,0.0,0.0,359.58,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-5337276#11_0,73.29,234.14,!veh0!var#1,29.09,veh_passenger,0.0,17846.58,27601.75
183.0,0.0,0.0,0.0,0.0,0.0,359.58,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-5337276#11_0,70.1,260.16,!veh0!var#1,26.01,veh_passenger,0.0,17846.39,27627.76
184.0,0.0,0.0,0.0,0.0,0.0,359.58,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-5337276#11_0,67.36,281.67,!veh0!var#1,21.51,veh_passenger,0.0,17846.23,27649.27
185.0,0.0,0.0,0.0,0.0,0.0,359.58,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-5337276#11_0,64.94,299.66,!veh0!var#1,17.99,veh_passenger,0.0,17846.1,27667.26
186.0,0.0,0.0,0.0,0.0,0.0,359.66,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-5337276#11_0,60.98,313.14,!veh0!var#1,13.49,veh_passenger,0.0,17846.01,27680.74
187.0,0.0,0.0,0.0,0.0,0.0,359.66,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-5337276#11_0,56.95,322.98,!veh0!var#1,9.83,veh_passenger,0.0,17845.95,27690.58
188.0,0.0,0.0,0.0,0.0,0.0,40.72,HBEFA3/PC_G_EU4,0.0,0.0,veh0,:38069856_8_0,52.69,6.69,!veh0!var#1,6.74,veh_passenger,0.0,17849.24,27695.86
189.0,0.0,0.0,0.0,0.0,0.0,89.77,HBEFA3/PC_G_EU4,0.0,0.0,veh0,5341362_0,57.25,3.88,!veh0!var#1,6.22,veh_passenger,0.0,17855.44,27696.01
190.0,130.04,6681.22,0.75,2.89,0.14,91.58,HBEFA3/PC_G_EU4,0.0,2.87,veh0,5341362_0,68.78,12.21,!veh0!var#1,8.33,veh_passenger,0.0,17863.76,27695.78
191.0,154.66,9031.32,0.92,3.94,0.19,91.58,HBEFA3/PC_G_EU4,0.0,3.88,veh0,5341362_0,71.37,22.99,!veh0!var#1,10.78,veh_passenger,0.0,17874.54,27695.49
192.0,133.72,8761.68,0.82,3.76,0.18,91.58,HBEFA3/PC_G_EU4,0.0,3.77,veh0,5341362_0,70.33,35.74,!veh0!var#1,12.74,veh_passenger,0.0,17887.28,27695.14
193.0,139.44,9611.35,0.87,4.12,0.2,91.58,HBEFA3/PC_G_EU4,0.0,4.13,veh0,5341362_0,71.01,50.37,!veh0!var#1,14.63,veh_passenger,0.0,17901.91,27694.73
194.0,206.58,13392.39,1.27,5.84,0.3,91.58,HBEFA3/PC_G_EU4,0.0,5.76,veh0,5341362_0,74.26,67.41,!veh0!var#1,17.04,veh_passenger,0.0,17918.94,27694.26
195.0,256.56,16113.13,1.56,7.07,0.37,91.58,HBEFA3/PC_G_EU4,0.0,6.93,veh0,5341362_0,76.08,87.0,!veh0!var#1,19.59,veh_passenger,0.0,17938.53,27693.72
196.0,186.5,12759.32,1.16,5.44,0.28,91.66,HBEFA3/PC_G_EU4,0.0,5.48,veh0,5341362_0,73.7,108.28,!veh0!var#1,21.28,veh_passenger,0.0,17959.79,27693.13
197.0,198.0,13258.73,1.23,5.64,0.3,91.76,HBEFA3/PC_G_EU4,0.0,5.7,veh0,5341362_0,74.21,131.14,!veh0!var#1,22.87,veh_passenger,0.0,17982.65,27692.43
198.0,233.71,14820.73,1.43,6.34,0.34,91.76,HBEFA3/PC_G_EU4,0.0,6.37,veh0,5341362_0,75.28,155.68,!veh0!var#1,24.53,veh_passenger,0.0,18007.17,27691.67
199.0,230.83,14437.32,1.41,6.13,0.34,91.76,HBEFA3/PC_G_EU4,0.0,6.21,veh0,5341362_0,75.34,181.67,!veh0!var#1,25.99,veh_passenger,0.0,18033.15,27690.87
200.0,382.73,21288.1,2.28,9.31,0.52,91.76,HBEFA3/PC_G_EU4,0.0,9.15,veh0,5341362_0,78.9,209.85,!veh0!var#1,28.18,veh_passenger,0.0,18061.32,27690.01
201.0,0.0,0.0,0.0,0.0,0.0,91.76,HBEFA3/PC_G_EU4,0.0,0.0,veh0,5341362_0,72.96,238.01,!veh0!var#1,28.16,veh_passenger,0.0,18089.47,27689.14
202.0,152.12,9914.13,0.94,3.93,0.23,91.76,HBEFA3/PC_G_EU4,0.0,4.26,veh0,5341362_0,74.42,266.78,!veh0!var#1,28.76,veh_passenger,0.0,18118.22,27688.25
203.0,112.96,7911.22,0.72,2.98,0.18,91.76,HBEFA3/PC_G_EU4,0.0,3.4,veh0,5341362_0,73.99,295.86,!veh0!var#1,29.08,veh_passenger,0.0,18147.29,27687.36
204.0,0.0,0.0,0.0,0.0,0.0,91.76,HBEFA3/PC_G_EU4,0.0,0.0,veh0,5341362_0,72.98,324.7,!veh0!var#1,28.84,veh_passenger,0.0,18176.11,27686.47
205.0,78.89,6298.26,0.52,2.22,0.14,91.76,HBEFA3/PC_G_EU4,0.0,2.71,veh0,5341362_0,73.56,353.65,!veh0!var#1,28.95,veh_passenger,0.0,18205.05,27685.58
206.0,63.09,5527.88,0.43,1.86,0.12,91.76,HBEFA3/PC_G_EU4,0.0,2.38,veh0,5341362_0,73.41,382.61,!veh0!var#1,28.96,veh_passenger,0.0,18234.0,27684.69
207.0,86.49,6617.38,0.56,2.37,0.14,91.76,HBEFA3/PC_G_EU4,0.0,2.84,veh0,5341362_0,73.7,411.72,!veh0!var#1,29.11,veh_passenger,0.0,18263.1,27683.79
208.0,0.0,0.0,0.0,0.0,0.0,91.76,HBEFA3/PC_G_EU4,0.0,0.0,veh0,5341362_0,73.23,440.71,!veh0!var#1,28.99,veh_passenger,0.0,18292.07,27682.9
209.0,0.0,0.0,0.0,0.0,0.0,91.76,HBEFA3/PC_G_EU4,0.0,0.0,veh0,5341362_0,72.34,469.1,!veh0!var#1,28.38,veh_passenger,0.0,18320.44,27682.03
210.0,0.0,0.0,0.0,0.0,0.0,91.76,HBEFA3/PC_G_EU4,0.0,0.0,veh0,5341362_0,68.94,493.18,!veh0!var#1,24.09,veh_passenger,0.0,18344.52,27681.29
211.0,0.0,0.0,0.0,0.0,0.0,91.76,HBEFA3/PC_G_EU4,0.0,0.0,veh0,5341362_0,66.61,513.51,!veh0!var#1,20.33,veh_passenger,0.0,18364.84,27680.66
212.0,0.0,0.0,0.0,0.0,0.0,91.76,HBEFA3/PC_G_EU4,0.0,0.0,veh0,5341362_0,63.14,529.34,!veh0!var#1,15.83,veh_passenger,0.0,18380.66,27680.17
213.0,0.0,0.0,0.0,0.0,0.0,91.76,HBEFA3/PC_G_EU4,0.0,0.0,veh0,5341362_0,58.68,540.68,!veh0!var#1,11.33,veh_passenger,0.0,18391.99,27679.83
214.0,0.0,0.0,0.0,0.0,0.0,87.8,HBEFA3/PC_G_EU4,0.0,0.0,veh0,:38128333_10_0,52.26,2.44,!veh0!var#1,6.83,veh_passenger,0.0,18398.8,27679.96
215.0,69.27,3240.65,0.39,1.29,0.05,44.27,HBEFA3/PC_G_EU4,0.0,1.39,veh0,:38128333_18_0,62.11,3.89,!veh0!var#1,7.42,veh_passenger,0.0,18404.48,27684.04
216.0,54.96,2717.0,0.31,1.04,0.03,1.8,HBEFA3/PC_G_EU4,0.0,1.17,veh0,744985604#0_0,61.25,3.21,!veh0!var#1,7.73,veh_passenger,0.0,18405.19,27691.66
217.0,157.86,8974.02,0.93,3.93,0.19,358.92,HBEFA3/PC_G_EU4,0.0,3.86,veh0,744985604#0_0,71.57,13.49,!veh0!var#1,10.29,veh_passenger,0.0,18404.98,27701.95
218.0,166.02,10323.77,1.01,4.5,0.22,2.21,HBEFA3/PC_G_EU4,0.0,4.44,veh0,744985604#0_0,72.24,26.22,!veh0!var#1,12.73,veh_passenger,0.0,18405.47,27714.67
219.0,90.97,7087.92,0.58,2.94,0.14,353.19,HBEFA3/PC_G_EU4,0.0,3.05,veh0,744985604#0_0,68.5,40.24,!veh0!var#1,14.02,veh_passenger,0.0,18404.73,27728.63
220.0,0.0,0.0,0.0,0.0,0.0,351.43,HBEFA3/PC_G_EU4,0.0,0.0,veh0,744985604#0_0,63.86,53.98,!veh0!var#1,13.74,veh_passenger,0.0,18402.95,27742.24
221.0,0.0,0.0,0.0,0.0,0.0,342.93,HBEFA3/PC_G_EU4,0.0,0.0,veh0,744985604#0_0,64.08,67.6,!veh0!var#1,13.61,veh_passenger,0.0,18398.95,27755.25
222.0,0.0,0.0,0.0,0.0,0.0,342.93,HBEFA3/PC_G_EU4,0.0,0.0,veh0,744985604#0_0,63.89,81.05,!veh0!var#1,13.45,veh_passenger,0.0,18395.0,27768.11
223.0,23.04,3735.32,0.19,1.36,0.05,326.23,HBEFA3/PC_G_EU4,0.0,1.61,veh0,744985604#0_0,65.52,94.89,!veh0!var#1,13.84,veh_passenger,0.0,18388.23,27780.05
224.0,0.0,0.0,0.0,0.0,0.0,326.23,HBEFA3/PC_G_EU4,0.0,0.0,veh0,744985604#0_0,57.32,105.02,!veh0!var#1,10.13,veh_passenger,0.0,18382.6,27788.48
225.0,0.0,0.0,0.0,0.0,0.0,326.23,HBEFA3/PC_G_EU4,0.0,0.0,veh0,744985604#0_0,50.21,110.76,!veh0!var#1,5.74,veh_passenger,0.0,18379.41,27793.25
226.0,74.02,2700.56,0.4,1.07,0.04,339.53,HBEFA3/PC_G_EU4,0.0,1.16,veh0,:2192255117_4_0,60.43,3.98,!veh0!var#1,6.1,veh_passenger,0.0,18377.08,27798.75
227.0,0.0,0.0,0.0,0.0,0.0,39.28,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-208974144_0,59.02,0.44,!veh0!var#1,6.1,veh_passenger,0.0,18380.31,27803.61
228.0,118.37,5909.33,0.68,2.54,0.12,54.32,HBEFA3/PC_G_EU4,0.0,2.54,veh0,-208974144_0,67.46,8.39,!veh0!var#1,7.94,veh_passenger,0.0,18386.76,27808.24
229.0,150.95,8671.96,0.9,3.78,0.18,54.32,HBEFA3/PC_G_EU4,0.0,3.73,veh0,-208974144_0,71.05,18.75,!veh0!var#1,10.37,veh_passenger,0.0,18395.18,27814.29
230.0,0.0,0.0,0.0,0.0,0.0,54.32,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-208974144_0,58.6,28.06,!veh0!var#1,9.31,veh_passenger,0.0,18402.75,27819.72
231.0,0.0,0.0,0.0,0.0,0.0,75.78,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-208974144_0,50.56,33.79,!veh0!var#1,5.72,veh_passenger,0.0,18408.25,27821.24
232.0,93.45,4076.92,0.52,1.7,0.07,98.65,HBEFA3/PC_G_EU4,0.0,1.75,veh0,:2192260292_6_0,63.84,4.83,!veh0!var#1,6.83,veh_passenger,0.0,18414.77,27820.97
233.0,54.4,2216.51,0.3,0.83,0.02,150.21,HBEFA3/PC_G_EU4,0.0,0.95,veh0,-209028064#8_0,59.79,4.23,!veh0!var#1,6.89,veh_passenger,0.0,18418.52,27815.27
234.0,105.93,5584.95,0.61,2.37,0.11,151.41,HBEFA3/PC_G_EU4,0.0,2.4,veh0,-209028064#8_0,66.63,12.7,!veh0!var#1,8.47,veh_passenger,0.0,18422.58,27807.83
235.0,107.75,6466.12,0.64,2.75,0.13,151.41,HBEFA3/PC_G_EU4,0.0,2.78,veh0,-209028064#8_0,67.74,22.83,!veh0!var#1,10.12,veh_passenger,0.0,18427.42,27798.94
236.0,98.92,6655.75,0.61,2.8,0.13,128.59,HBEFA3/PC_G_EU4,0.0,2.86,veh0,-209028064#8_0,67.86,34.43,!veh0!var#1,11.6,veh_passenger,0.0,18434.8,27790.28
237.0,107.94,7650.7,0.67,3.23,0.15,128.6,HBEFA3/PC_G_EU4,0.0,3.29,veh0,-209028064#8_0,69.01,47.6,!veh0!var#1,13.17,veh_passenger,0.0,18445.1,27782.06
238.0,90.21,7168.65,0.58,2.97,0.14,128.6,HBEFA3/PC_G_EU4,0.0,3.08,veh0,-209028064#8_0,68.64,62.04,!veh0!var#1,14.44,veh_passenger,0.0,18456.38,27773.05
239.0,0.0,0.0,0.0,0.0,0.0,124.22,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-209028064#8_0,64.17,76.2,!veh0!var#1,14.16,veh_passenger,0.0,18467.64,27764.55
240.0,0.0,0.0,0.0,0.0,0.0,111.76,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-209028064#8_0,57.29,86.35,!veh0!var#1,10.15,veh_passenger,0.0,18477.07,27760.78
241.0,0.0,0.0,0.0,0.0,0.0,100.99,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-209028064#8_0,50.73,92.32,!veh0!var#1,5.97,veh_passenger,0.0,18482.79,27759.49
242.0,127.74,6411.34,0.73,2.77,0.13,90.37,HBEFA3/PC_G_EU4,0.0,2.76,veh0,:2192701503_13_0,68.43,4.23,!veh0!var#1,8.03,veh_passenger,0.0,18490.82,27759.46
243.0,99.88,5808.13,0.59,2.45,0.11,90.44,HBEFA3/PC_G_EU4,0.0,2.5,veh0,:2192701503_13_0,66.81,13.75,!veh0!var#1,9.52,veh_passenger,0.0,18500.34,27759.39
244.0,139.53,8647.24,0.84,3.74,0.18,90.77,HBEFA3/PC_G_EU4,0.0,3.72,veh0,-209028064#6_0,70.46,10.94,!veh0!var#1,11.65,veh_passenger,0.0,18511.99,27759.23
245.0,95.04,6981.94,0.6,2.92,0.13,90.77,HBEFA3/PC_G_EU4,0.0,3.0,veh0,-209028064#6_0,68.28,23.98,!veh0!var#1,13.04,veh_passenger,0.0,18525.02,27759.06
246.0,0.0,0.0,0.0,0.0,0.0,53.45,HBEFA3/PC_G_EU4,0.0,0.0,veh0,:2192701505_7_0,61.58,11.66,!veh0!var#1,12.19,veh_passenger,0.0,18536.0,27763.44
247.0,9.75,2586.36,0.1,0.86,0.02,31.16,HBEFA3/PC_G_EU4,0.0,1.11,veh0,-209028064#5_0,63.74,11.11,!veh0!var#1,12.3,veh_passenger,0.0,18543.27,27773.24
248.0,144.76,9777.49,0.9,4.2,0.21,13.98,HBEFA3/PC_G_EU4,0.0,4.2,veh0,-209028064#5_0,71.22,25.4,!veh0!var#1,14.29,veh_passenger,0.0,18547.7,27786.7
249.0,0.0,0.0,0.0,0.0,0.0,359.53,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-209028064#5_0,63.93,39.37,!veh0!var#1,13.97,veh_passenger,0.0,18549.2,27800.48
250.0,40.95,4819.71,0.3,1.86,0.08,359.51,HBEFA3/PC_G_EU4,0.0,2.07,veh0,-209028064#5_0,66.69,53.97,!veh0!var#1,14.6,veh_passenger,0.0,18549.08,27815.08
251.0,0.0,0.0,0.0,0.0,0.0,359.51,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-209028064#5_0,64.07,68.21,!veh0!var#1,14.24,veh_passenger,0.0,18548.96,27829.32
252.0,22.91,3955.93,0.2,1.45,0.05,354.61,HBEFA3/PC_G_EU4,0.0,1.7,veh0,-209028064#5_0,66.09,82.86,!veh0!var#1,14.65,veh_passenger,0.0,18547.85,27843.92
253.0,0.0,2537.91,0.03,0.78,0.02,345.34,HBEFA3/PC_G_EU4,0.0,1.09,veh0,-209028064#5_0,65.19,97.55,!veh0!var#1,14.68,veh_passenger,0.0,18544.2,27858.14
254.0,0.0,2558.53,0.03,0.79,0.02,345.34,HBEFA3/PC_G_EU4,0.0,1.1,veh0,-209028064#5_0,65.23,112.27,!veh0!var#1,14.72,veh_passenger,0.0,18540.47,27872.38
255.0,0.0,0.0,0.0,0.0,0.0,345.34,HBEFA3/PC_G_EU4,0.0,0.0,veh0,-209028064#5_0,63.86,126.51,!veh0!var#1,14.24,veh_passenger,0.0,18536.87,27886.16
