timestep_time,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,vehicle_angle,vehicle_eclass,vehicle_electricity,vehicle_fuel,vehicle_id,vehicle_lane,vehicle_noise,vehicle_pos,vehicle_route,vehicle_speed,vehicle_type,vehicle_waiting,vehicle_x,vehicle_y
129.0,0.0,0.0,0.0,0.0,0.0,259.17,HBEFA3/PC_G_EU4,0.0,0.0,veh4,-733279820#3_0,70.47,78.44,!veh4!var#1,24.99,veh_passenger,0.0,27279.57,25876.27
130.0,160.38,11024.84,1.01,4.52,0.25,264.29,HBEFA3/PC_G_EU4,0.0,4.74,veh4,-733279820#1_0,73.88,1.65,!veh4!var#1,25.94,veh_passenger,0.0,27254.06,25871.69
131.0,0.0,0.0,0.0,0.0,0.0,267.73,HBEFA3/PC_G_EU4,0.0,0.0,veh4,-733279820#1_0,69.77,26.23,!veh4!var#1,24.58,veh_passenger,0.0,27229.52,25870.46
132.0,0.0,0.0,0.0,0.0,0.0,267.73,HBEFA3/PC_G_EU4,0.0,0.0,veh4,-733279820#1_0,66.4,46.3,!veh4!var#1,20.08,veh_passenger,0.0,27209.46,25869.67
133.0,0.0,0.0,0.0,0.0,0.0,267.73,HBEFA3/PC_G_EU4,0.0,0.0,veh4,-733279820#1_0,62.92,61.88,!veh4!var#1,15.58,veh_passenger,0.0,27193.89,25869.05
134.0,0.0,0.0,0.0,0.0,0.0,267.73,HBEFA3/PC_G_EU4,0.0,0.0,veh4,-733279820#1_0,58.38,72.96,!veh4!var#1,11.08,veh_passenger,0.0,27182.83,25868.61
135.0,0.0,0.0,0.0,0.0,0.0,267.67,HBEFA3/PC_G_EU4,0.0,0.0,veh4,-733279820#1_0,52.11,79.69,!veh4!var#1,6.73,veh_passenger,0.0,27176.1,25868.34
136.0,0.0,0.0,0.0,0.0,0.0,267.66,HBEFA3/PC_G_EU4,0.0,0.0,veh4,-733279820#1_0,44.81,82.77,!veh4!var#1,3.08,veh_passenger,0.0,27173.02,25868.21
137.0,0.0,0.0,0.0,0.0,0.0,267.66,HBEFA3/PC_G_EU4,0.0,0.0,veh4,-733279820#1_0,42.79,82.85,!veh4!var#1,0.09,veh_passenger,1.0,27172.94,25868.21
138.0,0.0,0.0,0.0,0.0,0.0,267.66,HBEFA3/PC_G_EU4,0.0,0.0,veh4,-733279820#1_0,55.58,82.86,!veh4!var#1,0.0,veh_passenger,2.0,27172.93,25868.21
139.0,0.0,0.0,0.0,0.0,0.0,267.66,HBEFA3/PC_G_EU4,0.0,0.0,veh4,-733279820#1_0,55.93,82.86,!veh4!var#1,0.0,veh_passenger,3.0,27172.93,25868.21
140.0,0.0,0.0,0.0,0.0,0.0,267.66,HBEFA3/PC_G_EU4,0.0,0.0,veh4,-733279820#1_0,55.94,82.86,!veh4!var#1,0.0,veh_passenger,4.0,27172.93,25868.21
141.0,0.0,0.0,0.0,0.0,0.0,267.66,HBEFA3/PC_G_EU4,0.0,0.0,veh4,-733279820#1_0,55.94,82.86,!veh4!var#1,0.0,veh_passenger,5.0,27172.93,25868.21
142.0,0.0,0.0,0.0,0.0,0.0,267.66,HBEFA3/PC_G_EU4,0.0,0.0,veh4,-733279820#1_0,55.94,82.86,!veh4!var#1,0.0,veh_passenger,6.0,27172.93,25868.21
143.0,164.78,2624.72,0.81,1.2,0.07,267.66,HBEFA3/PC_G_EU4,0.0,1.13,veh4,-733279820#1_0,55.94,82.86,!veh4!var#1,0.0,veh_passenger,7.0,27172.93,25868.21
144.0,164.78,2624.72,0.81,1.2,0.07,267.66,HBEFA3/PC_G_EU4,0.0,1.13,veh4,-733279820#1_0,55.94,82.86,!veh4!var#1,0.0,veh_passenger,8.0,27172.93,25868.21
145.0,164.78,2624.72,0.81,1.2,0.07,267.66,HBEFA3/PC_G_EU4,0.0,1.13,veh4,-733279820#1_0,55.94,82.86,!veh4!var#1,0.0,veh_passenger,9.0,27172.93,25868.21
146.0,164.78,2624.72,0.81,1.2,0.07,267.66,HBEFA3/PC_G_EU4,0.0,1.13,veh4,-733279820#1_0,55.94,82.86,!veh4!var#1,0.0,veh_passenger,10.0,27172.93,25868.21
147.0,164.78,2624.72,0.81,1.2,0.07,267.66,HBEFA3/PC_G_EU4,0.0,1.13,veh4,-733279820#1_0,55.94,82.86,!veh4!var#1,0.0,veh_passenger,11.0,27172.93,25868.21
148.0,164.78,2624.72,0.81,1.2,0.07,267.66,HBEFA3/PC_G_EU4,0.0,1.13,veh4,-733279820#1_0,55.94,82.86,!veh4!var#1,0.0,veh_passenger,12.0,27172.93,25868.21
149.0,164.78,2624.72,0.81,1.2,0.07,267.66,HBEFA3/PC_G_EU4,0.0,1.13,veh4,-733279820#1_0,55.94,82.86,!veh4!var#1,0.0,veh_passenger,13.0,27172.93,25868.21
150.0,164.78,2624.72,0.81,1.2,0.07,267.66,HBEFA3/PC_G_EU4,0.0,1.13,veh4,-733279820#1_0,55.94,82.86,!veh4!var#1,0.0,veh_passenger,14.0,27172.93,25868.21
151.0,164.78,2624.72,0.81,1.2,0.07,267.66,HBEFA3/PC_G_EU4,0.0,1.13,veh4,-733279820#1_0,55.94,82.86,!veh4!var#1,0.0,veh_passenger,15.0,27172.93,25868.21
152.0,147.62,3038.77,0.74,1.36,0.07,268.49,HBEFA3/PC_G_EU4,0.0,1.31,veh4,:37994573_4_0,63.14,0.51,!veh4!var#1,1.51,veh_passenger,0.0,27171.43,25868.22
153.0,132.98,3472.22,0.69,1.52,0.07,278.18,HBEFA3/PC_G_EU4,0.0,1.49,veh4,:37994573_4_0,63.69,3.5,!veh4!var#1,3.0,veh_passenger,0.0,27168.57,25868.93
154.0,131.4,4793.45,0.71,2.09,0.1,335.55,HBEFA3/PC_G_EU4,0.0,2.06,veh4,:37994573_4_0,66.8,8.51,!veh4!var#1,5.01,veh_passenger,0.0,27166.62,25873.2
155.0,79.81,2403.45,0.42,0.96,0.04,3.98,HBEFA3/PC_G_EU4,0.0,1.03,veh4,5334330#0_0,59.16,4.66,!veh4!var#1,5.18,veh_passenger,0.0,27166.96,25878.36
156.0,124.3,5759.65,0.7,2.49,0.12,4.49,HBEFA3/PC_G_EU4,0.0,2.48,veh4,5334330#1_0,67.59,5.64,!veh4!var#1,7.15,veh_passenger,0.0,27167.51,25885.39
157.0,115.75,6303.81,0.68,2.7,0.12,4.49,HBEFA3/PC_G_EU4,0.0,2.71,veh4,5334330#1_0,67.78,14.59,!veh4!var#1,8.95,veh_passenger,0.0,27168.21,25894.31
158.0,127.64,7781.01,0.77,3.35,0.16,359.5,HBEFA3/PC_G_EU4,0.0,3.34,veh4,5334330#1_0,69.48,25.52,!veh4!var#1,10.93,veh_passenger,0.0,27168.38,25905.24
159.0,121.06,8134.74,0.75,3.47,0.16,359.5,HBEFA3/PC_G_EU4,0.0,3.5,veh4,5334330#1_0,69.59,38.23,!veh4!var#1,12.71,veh_passenger,0.0,27168.27,25917.95
160.0,105.25,7829.17,0.67,3.29,0.15,359.5,HBEFA3/PC_G_EU4,0.0,3.37,veh4,5334330#1_0,69.24,52.42,!veh4!var#1,14.19,veh_passenger,0.0,27168.15,25932.13
161.0,217.15,13855.66,1.33,6.07,0.31,359.5,HBEFA3/PC_G_EU4,0.0,5.96,veh4,5334330#1_0,74.75,69.17,!veh4!var#1,16.75,veh_passenger,0.0,27168.0,25948.88
162.0,210.24,13814.21,1.3,6.0,0.31,359.5,HBEFA3/PC_G_EU4,0.0,5.94,veh4,5334330#1_0,74.37,88.12,!veh4!var#1,18.95,veh_passenger,0.0,27167.84,25967.83
163.0,284.97,17540.75,1.73,7.69,0.41,359.08,HBEFA3/PC_G_EU4,0.0,7.54,veh4,5334330#2_0,76.87,0.08,!veh4!var#1,21.46,veh_passenger,0.0,27167.55,25989.29
164.0,275.0,16938.68,1.67,7.36,0.4,358.6,HBEFA3/PC_G_EU4,0.0,7.28,veh4,5334330#2_0,76.39,23.66,!veh4!var#1,23.58,veh_passenger,0.0,27166.97,26012.86
165.0,293.74,17575.79,1.78,7.62,0.42,358.6,HBEFA3/PC_G_EU4,0.0,7.55,veh4,5334330#2_0,76.84,49.21,!veh4!var#1,25.55,veh_passenger,0.0,27166.35,26038.4
166.0,0.0,0.0,0.0,0.0,0.0,358.61,HBEFA3/PC_G_EU4,0.0,0.0,veh4,774384919_0,70.58,12.27,!veh4!var#1,24.96,veh_passenger,0.0,27165.74,26063.25
167.0,0.0,0.0,0.0,0.0,0.0,356.59,HBEFA3/PC_G_EU4,0.0,0.0,veh4,774384919_0,71.26,37.19,!veh4!var#1,24.91,veh_passenger,0.0,27164.57,26088.13
168.0,146.91,10400.13,0.93,4.23,0.23,356.59,HBEFA3/PC_G_EU4,0.0,4.47,veh4,774384919_0,73.59,62.98,!veh4!var#1,25.79,veh_passenger,0.0,27163.04,26113.88
169.0,0.0,0.0,0.0,0.0,0.0,9.41,HBEFA3/PC_G_EU4,0.0,0.0,veh4,:6783569075_0_0,70.72,17.62,!veh4!var#1,25.2,veh_passenger,0.0,27166.3,26138.61
170.0,40.58,5315.59,0.32,1.84,0.1,2.37,HBEFA3/PC_G_EU4,0.0,2.28,veh4,723232741#0-AddedOffRampEdge_1,71.8,6.88,!veh4!var#1,25.34,veh_passenger,0.0,27167.61,26164.07
171.0,52.18,5842.01,0.38,2.08,0.11,2.37,HBEFA3/PC_G_EU4,0.0,2.51,veh4,723232741#0-AddedOffRampEdge_1,72.03,32.44,!veh4!var#1,25.56,veh_passenger,0.0,27168.67,26189.6
172.0,0.0,0.0,0.0,0.0,0.0,2.37,HBEFA3/PC_G_EU4,0.0,0.0,veh4,723232741#0-AddedOffRampEdge_1,70.28,57.2,!veh4!var#1,24.76,veh_passenger,0.0,27169.69,26214.34
173.0,0.0,0.0,0.0,0.0,0.0,2.77,HBEFA3/PC_G_EU4,0.0,0.0,veh4,723232741#0-AddedOffRampEdge_1,66.91,78.0,!veh4!var#1,20.8,veh_passenger,0.0,27170.63,26235.12
174.0,0.0,0.0,0.0,0.0,0.0,10.25,HBEFA3/PC_G_EU4,0.0,0.0,veh4,:6783599589_1_0,63.69,2.9,!veh4!var#1,16.47,veh_passenger,0.0,27172.43,26251.46
175.0,0.0,0.0,0.0,0.0,0.0,10.21,HBEFA3/PC_G_EU4,0.0,0.0,veh4,723232751#0_0,59.4,6.47,!veh4!var#1,11.97,veh_passenger,0.0,27174.56,26263.25
176.0,0.0,0.0,0.0,0.0,0.0,10.27,HBEFA3/PC_G_EU4,0.0,0.0,veh4,723232751#0_0,53.36,13.95,!veh4!var#1,7.47,veh_passenger,0.0,27175.89,26270.6
177.0,0.0,0.0,0.0,0.0,0.0,10.27,HBEFA3/PC_G_EU4,0.0,0.0,veh4,723232751#0_0,45.91,17.6,!veh4!var#1,3.65,veh_passenger,0.0,27176.53,26274.2
178.0,113.79,3939.35,0.61,1.69,0.08,10.43,HBEFA3/PC_G_EU4,0.0,1.69,veh4,:6783569079_0_0,63.98,4.13,!veh4!var#1,5.01,veh_passenger,0.0,27177.43,26279.07
179.0,131.8,6134.71,0.75,2.67,0.13,14.44,HBEFA3/PC_G_EU4,0.0,2.64,veh4,:6783569079_0_0,68.43,11.3,!veh4!var#1,7.17,veh_passenger,0.0,27179.11,26285.96
180.0,0.0,0.0,0.0,0.0,0.0,16.32,HBEFA3/PC_G_EU4,0.0,0.0,veh4,723232742_0,50.03,1.15,!veh4!var#1,4.66,veh_passenger,0.0,27180.4,26290.39
181.0,106.65,4218.62,0.58,1.79,0.08,18.31,HBEFA3/PC_G_EU4,0.0,1.81,veh4,:6783569080_2_0,64.38,5.65,!veh4!var#1,5.99,veh_passenger,0.0,27182.26,26296.05
182.0,109.96,5327.43,0.63,2.27,0.1,18.31,HBEFA3/PC_G_EU4,0.0,2.29,veh4,:6783569080_2_0,66.4,13.27,!veh4!var#1,7.62,veh_passenger,0.0,27184.64,26303.24
183.0,149.74,8472.94,0.89,3.7,0.18,20.18,HBEFA3/PC_G_EU4,0.0,3.64,veh4,723232748#0_0,70.92,6.92,!veh4!var#1,10.05,veh_passenger,0.0,27188.0,26312.68
184.0,159.09,9879.72,0.96,4.3,0.21,21.26,HBEFA3/PC_G_EU4,0.0,4.25,veh4,:6783599594_1_0,71.8,3.17,!veh4!var#1,12.42,veh_passenger,0.0,27192.36,26324.25
185.0,138.71,9491.88,0.86,4.07,0.2,22.91,HBEFA3/PC_G_EU4,0.0,4.08,veh4,723232748#2-AddedOnRampEdge_1,70.92,13.2,!veh4!var#1,14.32,veh_passenger,0.0,27197.91,26337.43
186.0,118.52,8888.87,0.75,3.75,0.18,22.91,HBEFA3/PC_G_EU4,0.0,3.82,veh4,723232748#2-AddedOnRampEdge_1,70.35,29.06,!veh4!var#1,15.86,veh_passenger,0.0,27204.08,26352.04
187.0,142.22,10340.84,0.9,4.39,0.22,22.91,HBEFA3/PC_G_EU4,0.0,4.45,veh4,723232748#2-AddedOnRampEdge_1,71.67,46.58,!veh4!var#1,17.52,veh_passenger,0.0,27210.9,26368.17
188.0,220.14,14351.45,1.35,6.23,0.32,22.91,HBEFA3/PC_G_EU4,0.0,6.17,veh4,723232748#2-AddedOnRampEdge_1,74.73,66.28,!veh4!var#1,19.7,veh_passenger,0.0,27218.57,26386.32
189.0,152.03,11085.44,0.96,4.66,0.24,22.92,HBEFA3/PC_G_EU4,0.0,4.77,veh4,723232748#2-AddedOnRampEdge_1,72.67,87.39,!veh4!var#1,21.11,veh_passenger,0.0,27226.79,26405.76
190.0,275.25,16979.86,1.67,7.39,0.4,16.77,HBEFA3/PC_G_EU4,0.0,7.3,veh4,:cluster_38001128_6783569083_8_0,76.41,1.01,!veh4!var#1,23.27,veh_passenger,0.0,27235.51,26427.84
191.0,228.3,14512.06,1.4,6.19,0.34,27.13,HBEFA3/PC_G_EU4,0.0,6.24,veh4,:cluster_38001128_6783569083_8_0,75.17,25.86,!veh4!var#1,24.85,veh_passenger,0.0,27245.0,26450.1
192.0,37.94,5243.56,0.3,1.81,0.1,22.95,HBEFA3/PC_G_EU4,0.0,2.25,veh4,723232745#1_0,71.62,21.9,!veh4!var#1,25.0,veh_passenger,0.0,27254.92,26472.98
193.0,0.0,0.0,0.0,0.0,0.0,22.99,HBEFA3/PC_G_EU4,0.0,0.0,veh4,723232745#1_0,71.15,46.79,!veh4!var#1,24.89,veh_passenger,0.0,27264.64,26495.89
194.0,135.2,9850.2,0.86,3.97,0.22,22.99,HBEFA3/PC_G_EU4,0.0,4.23,veh4,723232745#1_0,73.36,72.48,!veh4!var#1,25.69,veh_passenger,0.0,27274.67,26519.54
195.0,0.0,0.0,0.0,0.0,0.0,22.99,HBEFA3/PC_G_EU4,0.0,0.0,veh4,723232745#1_0,70.73,97.62,!veh4!var#1,25.14,veh_passenger,0.0,27284.5,26542.69
196.0,89.4,7638.26,0.6,2.93,0.16,23.3,HBEFA3/PC_G_EU4,0.0,3.28,veh4,:38001134_10_0,72.58,5.87,!veh4!var#1,25.62,veh_passenger,0.0,27294.53,26566.26
197.0,0.0,0.0,0.0,0.0,0.0,23.59,HBEFA3/PC_G_EU4,0.0,0.0,veh4,723232745#5_0,71.12,10.63,!veh4!var#1,25.32,veh_passenger,0.0,27304.59,26589.49
198.0,110.91,8625.33,0.72,3.39,0.19,22.63,HBEFA3/PC_G_EU4,0.0,3.71,veh4,723232745#5_0,73.01,36.56,!veh4!var#1,25.93,veh_passenger,0.0,27314.65,26613.39
199.0,0.0,0.0,0.0,0.0,0.0,23.0,HBEFA3/PC_G_EU4,0.0,0.0,veh4,723232745#5_0,71.72,62.41,!veh4!var#1,25.86,veh_passenger,0.0,27324.75,26637.19
200.0,0.0,0.0,0.0,0.0,0.0,23.78,HBEFA3/PC_G_EU4,0.0,0.0,veh4,723232745#5_1,70.21,87.3,!veh4!var#1,24.89,veh_passenger,0.0,27331.84,26661.25
201.0,68.05,6667.01,0.48,2.48,0.13,23.78,HBEFA3/PC_G_EU4,0.0,2.87,veh4,723232745#5_1,72.13,112.55,!veh4!var#1,25.24,veh_passenger,0.0,27342.02,26684.35
202.0,0.0,0.0,0.0,0.0,0.0,23.56,HBEFA3/PC_G_EU4,0.0,0.0,veh4,:38001150_4_1,71.17,2.57,!veh4!var#1,25.07,veh_passenger,0.0,27352.11,26707.3
203.0,95.85,7955.28,0.63,3.08,0.17,23.18,HBEFA3/PC_G_EU4,0.0,3.42,veh4,742640202#2_1,72.67,13.65,!veh4!var#1,25.6,veh_passenger,0.0,27362.21,26730.81
204.0,39.25,5186.95,0.31,1.77,0.1,23.18,HBEFA3/PC_G_EU4,0.0,2.23,veh4,742640202#2_1,71.92,39.36,!veh4!var#1,25.71,veh_passenger,0.0,27372.33,26754.43
205.0,0.0,0.0,0.0,0.0,0.0,23.18,HBEFA3/PC_G_EU4,0.0,0.0,veh4,742640202#2_1,70.86,64.59,!veh4!var#1,25.23,veh_passenger,0.0,27382.26,26777.62
206.0,115.24,8845.97,0.75,3.49,0.19,23.18,HBEFA3/PC_G_EU4,0.0,3.8,veh4,742640202#2_1,73.07,90.46,!veh4!var#1,25.87,veh_passenger,0.0,27392.44,26801.4
207.0,0.0,0.0,0.0,0.0,0.0,23.19,HBEFA3/PC_G_EU4,0.0,0.0,veh4,742640202#2_1,71.51,116.17,!veh4!var#1,25.71,veh_passenger,0.0,27402.56,26825.02
208.0,0.0,0.0,0.0,0.0,0.0,23.19,HBEFA3/PC_G_EU4,0.0,0.0,veh4,742640202#2_1,71.21,141.61,!veh4!var#1,25.44,veh_passenger,0.0,27412.57,26848.4
209.0,0.0,0.0,0.0,0.0,0.0,22.07,HBEFA3/PC_G_EU4,0.0,0.0,veh4,742640202#2_1,71.11,166.79,!veh4!var#1,25.18,veh_passenger,0.0,27422.08,26871.71
210.0,0.0,0.0,0.0,0.0,0.0,22.07,HBEFA3/PC_G_EU4,0.0,0.0,veh4,742640202#2_1,71.16,191.82,!veh4!var#1,25.03,veh_passenger,0.0,27431.48,26894.9
211.0,114.83,8861.83,0.74,3.5,0.19,20.54,HBEFA3/PC_G_EU4,0.0,3.81,veh4,:38001159_10_1,73.0,10.01,!veh4!var#1,25.68,veh_passenger,0.0,27440.69,26918.86
212.0,0.0,0.0,0.0,0.0,0.0,20.18,HBEFA3/PC_G_EU4,0.0,0.0,veh4,741945169#0_1,71.02,15.57,!veh4!var#1,25.31,veh_passenger,0.0,27449.46,26942.58
213.0,104.34,8317.02,0.68,3.24,0.18,20.19,HBEFA3/PC_G_EU4,0.0,3.58,veh4,741945169#0_1,72.89,41.44,!veh4!var#1,25.87,veh_passenger,0.0,27458.39,26966.87
214.0,0.0,0.0,0.0,0.0,0.0,19.94,HBEFA3/PC_G_EU4,0.0,0.0,veh4,741945169#0_1,71.33,67.05,!veh4!var#1,25.61,veh_passenger,0.0,27467.21,26990.91
215.0,0.0,0.0,0.0,0.0,0.0,19.64,HBEFA3/PC_G_EU4,0.0,0.0,veh4,741945169#0_1,70.5,92.0,!veh4!var#1,24.95,veh_passenger,0.0,27475.59,27014.41
216.0,42.92,5465.91,0.33,1.91,0.1,19.65,HBEFA3/PC_G_EU4,0.0,2.35,veh4,741945169#0_1,71.74,117.12,!veh4!var#1,25.12,veh_passenger,0.0,27484.03,27038.06
217.0,0.0,0.0,0.0,0.0,0.0,19.65,HBEFA3/PC_G_EU4,0.0,0.0,veh4,741945169#0_1,70.94,141.99,!veh4!var#1,24.87,veh_passenger,0.0,27492.4,27061.49
218.0,46.22,5633.75,0.35,1.99,0.11,19.65,HBEFA3/PC_G_EU4,0.0,2.42,veh4,741945169#0_1,71.76,167.07,!veh4!var#1,25.08,veh_passenger,0.0,27500.83,27085.1
219.0,22.74,4488.85,0.22,1.45,0.08,19.73,HBEFA3/PC_G_EU4,0.0,1.93,veh4,741945169#0_1,71.48,192.17,!veh4!var#1,25.1,veh_passenger,0.0,27509.3,27108.73
220.0,0.0,0.0,0.0,0.0,0.0,19.83,HBEFA3/PC_G_EU4,0.0,0.0,veh4,741945169#8_1,71.07,4.64,!veh4!var#1,24.92,veh_passenger,0.0,27517.74,27132.19
221.0,0.0,0.0,0.0,0.0,0.0,19.85,HBEFA3/PC_G_EU4,0.0,0.0,veh4,741945169#8_1,71.0,29.4,!veh4!var#1,24.76,veh_passenger,0.0,27526.14,27155.47
222.0,178.81,11937.08,1.11,4.95,0.27,19.84,HBEFA3/PC_G_EU4,0.0,5.13,veh4,741945169#8_1,74.22,55.26,!veh4!var#1,25.86,veh_passenger,0.0,27534.92,27179.8
223.0,49.51,5626.33,0.37,1.97,0.11,19.83,HBEFA3/PC_G_EU4,0.0,2.42,veh4,741945169#8_1,72.17,81.27,!veh4!var#1,26.01,veh_passenger,0.0,27543.74,27204.27
224.0,0.0,0.0,0.0,0.0,0.0,19.82,HBEFA3/PC_G_EU4,0.0,0.0,veh4,741945169#8_1,71.41,107.03,!veh4!var#1,25.76,veh_passenger,0.0,27552.48,27228.5
225.0,0.0,0.0,0.0,0.0,0.0,19.83,HBEFA3/PC_G_EU4,0.0,0.0,veh4,741945169#8_1,70.26,131.9,!veh4!var#1,24.87,veh_passenger,0.0,27560.91,27251.89
226.0,123.19,9284.4,0.79,3.7,0.2,19.83,HBEFA3/PC_G_EU4,0.0,3.99,veh4,741945169#8_1,73.12,157.49,!veh4!var#1,25.59,veh_passenger,0.0,27569.59,27275.97
227.0,0.0,0.0,0.0,0.0,0.0,19.83,HBEFA3/PC_G_EU4,0.0,0.0,veh4,741945169#8_1,70.55,182.45,!veh4!var#1,24.96,veh_passenger,0.0,27578.06,27299.45
228.0,107.94,8546.55,0.7,3.36,0.18,19.9,HBEFA3/PC_G_EU4,0.0,3.67,veh4,:37971439_8_1,72.86,12.14,!veh4!var#1,25.58,veh_passenger,0.0,27586.76,27323.51
229.0,38.57,5158.33,0.3,1.76,0.09,19.95,HBEFA3/PC_G_EU4,0.0,2.22,veh4,741945169#13_1,71.9,23.38,!veh4!var#1,25.68,veh_passenger,0.0,27595.52,27347.67
230.0,0.0,0.0,0.0,0.0,0.0,19.95,HBEFA3/PC_G_EU4,0.0,0.0,veh4,741945169#13_1,70.41,48.31,!veh4!var#1,24.93,veh_passenger,0.0,27604.04,27371.12
231.0,43.46,5494.18,0.33,1.93,0.1,20.6,HBEFA3/PC_G_EU4,0.0,2.36,veh4,741945169#13_1,71.74,73.42,!veh4!var#1,25.11,veh_passenger,0.0,27612.67,27394.72
232.0,0.0,0.0,0.0,0.0,0.0,22.51,HBEFA3/PC_G_EU4,0.0,0.0,veh4,741945169#13_1,71.07,98.35,!veh4!var#1,24.93,veh_passenger,0.0,27622.22,27417.77
233.0,130.93,9640.59,0.84,3.87,0.21,22.47,HBEFA3/PC_G_EU4,0.0,4.14,veh4,741945169#13_1,73.28,124.05,!veh4!var#1,25.7,veh_passenger,0.0,27632.05,27441.54
234.0,0.0,0.0,0.0,0.0,0.0,23.64,HBEFA3/PC_G_EU4,0.0,0.0,veh4,741945169#13_1,71.22,149.49,!veh4!var#1,25.43,veh_passenger,0.0,27642.11,27464.92
235.0,0.0,0.0,0.0,0.0,0.0,25.31,HBEFA3/PC_G_EU4,0.0,0.0,veh4,741945169#13_1,70.61,174.39,!veh4!var#1,24.9,veh_passenger,0.0,27652.26,27487.68
236.0,123.83,9309.7,0.8,3.72,0.2,24.92,HBEFA3/PC_G_EU4,0.0,4.0,veh4,:38001178_10_1,73.14,6.52,!veh4!var#1,25.63,veh_passenger,0.0,27663.17,27510.87
237.0,0.0,0.0,0.0,0.0,0.0,24.51,HBEFA3/PC_G_EU4,0.0,0.0,veh4,741945168#0_1,70.58,10.35,!veh4!var#1,25.0,veh_passenger,0.0,27673.64,27533.56
238.0,0.0,0.0,0.0,0.0,0.0,23.9,HBEFA3/PC_G_EU4,0.0,0.0,veh4,741945168#0_1,71.19,35.27,!veh4!var#1,24.91,veh_passenger,0.0,27683.9,27556.26
239.0,0.0,0.0,0.0,0.0,0.0,23.88,HBEFA3/PC_G_EU4,0.0,0.0,veh4,741945168#0_1,71.2,60.12,!veh4!var#1,24.85,veh_passenger,0.0,27693.96,27578.98
240.0,36.75,5187.89,0.3,1.78,0.09,23.91,HBEFA3/PC_G_EU4,0.0,2.23,veh4,741945168#0_1,71.6,85.1,!veh4!var#1,24.99,veh_passenger,0.0,27704.08,27601.83
241.0,158.31,10926.73,0.99,4.47,0.25,25.25,HBEFA3/PC_G_EU4,0.0,4.7,veh4,741945168#0_1,73.84,111.04,!veh4!var#1,25.93,veh_passenger,0.0,27715.0,27625.35
242.0,0.0,0.0,0.0,0.0,0.0,25.25,HBEFA3/PC_G_EU4,0.0,0.0,veh4,741945168#0_1,70.88,136.43,!veh4!var#1,25.4,veh_passenger,0.0,27725.83,27648.32
243.0,72.05,6773.97,0.5,2.52,0.14,25.38,HBEFA3/PC_G_EU4,0.0,2.91,veh4,741945168#0_1,72.37,162.17,!veh4!var#1,25.74,veh_passenger,0.0,27736.91,27671.55
244.0,42.84,5332.47,0.33,1.83,0.1,25.36,HBEFA3/PC_G_EU4,0.0,2.29,veh4,741945168#0_1,72.03,188.03,!veh4!var#1,25.86,veh_passenger,0.0,27747.98,27694.92
245.0,0.0,0.0,0.0,0.0,0.0,25.37,HBEFA3/PC_G_EU4,0.0,0.0,veh4,741945168#0_1,71.42,213.68,!veh4!var#1,25.65,veh_passenger,0.0,27758.97,27718.1
246.0,0.0,0.0,0.0,0.0,0.0,25.31,HBEFA3/PC_G_EU4,0.0,0.0,veh4,741945168#0_1,71.56,239.26,!veh4!var#1,25.57,veh_passenger,0.0,27769.92,27741.21
247.0,30.84,4793.33,0.26,1.58,0.09,25.42,HBEFA3/PC_G_EU4,0.0,2.06,veh4,741945168#0_1,71.79,264.88,!veh4!var#1,25.63,veh_passenger,0.0,27780.9,27764.36
248.0,0.0,0.0,0.0,0.0,0.0,25.39,HBEFA3/PC_G_EU4,0.0,0.0,veh4,741945168#0_1,70.9,290.08,!veh4!var#1,25.2,veh_passenger,0.0,27791.72,27787.12
249.0,0.0,0.0,0.0,0.0,0.0,24.27,HBEFA3/PC_G_EU4,0.0,0.0,veh4,741945168#0_1,71.33,315.2,!veh4!var#1,25.12,veh_passenger,0.0,27802.39,27809.86
250.0,121.31,9152.46,0.78,3.64,0.2,25.09,HBEFA3/PC_G_EU4,0.0,3.93,veh4,:38001198_10_1,73.15,12.22,!veh4!var#1,25.81,veh_passenger,0.0,27813.21,27833.33
251.0,0.0,0.0,0.0,0.0,0.0,25.56,HBEFA3/PC_G_EU4,0.0,0.0,veh4,742714247_1,67.86,18.86,!veh4!var#1,22.24,veh_passenger,0.0,27822.79,27853.41
252.0,0.0,0.0,0.0,0.0,0.0,39.25,HBEFA3/PC_G_EU4,0.0,0.0,veh4,5330351_1,65.45,14.58,!veh4!var#1,18.67,veh_passenger,0.0,27831.81,27869.48
253.0,0.0,0.0,0.0,0.0,0.0,25.38,HBEFA3/PC_G_EU4,0.0,0.0,veh4,5330351_1,65.97,32.42,!veh4!var#1,17.84,veh_passenger,0.0,27840.31,27885.11
254.0,0.0,0.0,0.0,0.0,0.0,25.38,HBEFA3/PC_G_EU4,0.0,0.0,veh4,5330351_1,66.81,50.1,!veh4!var#1,17.68,veh_passenger,0.0,27847.89,27901.08
255.0,79.07,7409.89,0.54,2.98,0.14,25.38,HBEFA3/PC_G_EU4,0.0,3.19,veh4,5330351_1,69.88,68.7,!veh4!var#1,18.6,veh_passenger,0.0,27855.87,27917.9
256.0,0.0,0.0,0.0,0.0,0.0,25.38,HBEFA3/PC_G_EU4,0.0,0.0,veh4,5330351_1,67.48,87.22,!veh4!var#1,18.51,veh_passenger,0.0,27863.8,27934.63
