timestep_time,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,vehicle_angle,vehicle_eclass,vehicle_electricity,vehicle_fuel,vehicle_id,vehicle_lane,vehicle_noise,vehicle_pos,vehicle_route,vehicle_speed,vehicle_type,vehicle_waiting,vehicle_x,vehicle_y
129.0,40.73,4582.89,0.29,1.76,0.07,270.24,HBEFA3/PC_G_EU4,0.0,1.97,veh2,734643299#21_0,66.17,56.54,!veh2!var#1,13.8,veh_passenger,0.0,22497.49,25546.89
130.0,0.0,0.0,0.0,0.0,0.0,270.24,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#21_0,62.22,69.49,!veh2!var#1,12.95,veh_passenger,0.0,22484.54,25546.95
131.0,13.69,3076.38,0.13,1.07,0.03,270.24,HBEFA3/PC_G_EU4,0.0,1.32,veh2,734643299#21_0,64.66,82.67,!veh2!var#1,13.18,veh_passenger,0.0,22471.36,25547.0
132.0,11.58,3042.5,0.12,1.05,0.03,270.23,HBEFA3/PC_G_EU4,0.0,1.31,veh2,:37976849_5_0,64.75,9.18,!veh2!var#1,13.39,veh_passenger,0.0,22457.96,25547.06
133.0,1.59,2582.0,0.06,0.83,0.02,270.24,HBEFA3/PC_G_EU4,0.0,1.11,veh2,734643299#22_0,64.47,7.86,!veh2!var#1,13.47,veh_passenger,0.0,22444.49,25547.11
134.0,0.0,0.0,0.0,0.0,0.0,270.24,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#22_0,63.7,21.15,!veh2!var#1,13.28,veh_passenger,0.0,22431.21,25547.17
135.0,0.0,0.0,0.0,0.0,0.0,270.24,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#22_0,63.95,34.37,!veh2!var#1,13.22,veh_passenger,0.0,22417.99,25547.23
136.0,0.0,0.0,0.0,0.0,0.0,270.24,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#22_0,62.93,47.19,!veh2!var#1,12.83,veh_passenger,0.0,22405.16,25547.28
137.0,33.24,4077.21,0.25,1.54,0.06,270.24,HBEFA3/PC_G_EU4,0.0,1.75,veh2,734643299#22_0,65.55,60.53,!veh2!var#1,13.34,veh_passenger,0.0,22391.82,25547.34
138.0,37.72,4474.28,0.28,1.71,0.07,270.24,HBEFA3/PC_G_EU4,0.0,1.92,veh2,734643299#22_0,66.14,74.46,!veh2!var#1,13.93,veh_passenger,0.0,22377.9,25547.4
139.0,0.0,0.0,0.0,0.0,0.0,270.22,HBEFA3/PC_G_EU4,0.0,0.0,veh2,:37972382_4_0,63.23,2.92,!veh2!var#1,13.44,veh_passenger,0.0,22364.46,25547.45
140.0,0.0,0.0,0.0,0.0,0.0,270.2,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#23_0,62.43,1.32,!veh2!var#1,12.8,veh_passenger,0.0,22351.66,25547.49
141.0,76.26,6338.21,0.5,2.59,0.12,270.2,HBEFA3/PC_G_EU4,0.0,2.72,veh2,734643299#23_0,67.76,15.22,!veh2!var#1,13.9,veh_passenger,0.0,22337.76,25547.54
142.0,0.0,0.0,0.0,0.0,0.0,270.2,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#23_0,62.57,28.38,!veh2!var#1,13.16,veh_passenger,0.0,22324.6,25547.59
143.0,32.54,4146.52,0.24,1.56,0.06,270.2,HBEFA3/PC_G_EU4,0.0,1.78,veh2,734643299#23_0,65.76,42.06,!veh2!var#1,13.67,veh_passenger,0.0,22310.92,25547.64
144.0,0.0,0.0,0.0,0.0,0.0,270.2,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#23_0,62.11,54.88,!veh2!var#1,12.82,veh_passenger,0.0,22298.1,25547.69
145.0,60.15,5498.89,0.4,2.2,0.09,270.2,HBEFA3/PC_G_EU4,0.0,2.36,veh2,734643299#23_0,66.94,68.59,!veh2!var#1,13.71,veh_passenger,0.0,22284.39,25547.74
146.0,0.0,0.0,0.0,0.0,0.0,270.2,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#23_0,63.5,81.97,!veh2!var#1,13.39,veh_passenger,0.0,22271.01,25547.78
147.0,22.56,3689.61,0.19,1.34,0.05,270.28,HBEFA3/PC_G_EU4,0.0,1.59,veh2,:37976852_5_0,65.45,6.16,!veh2!var#1,13.77,veh_passenger,0.0,22257.24,25547.84
148.0,5.98,2932.76,0.09,0.98,0.03,270.38,HBEFA3/PC_G_EU4,0.0,1.26,veh2,734643299#24_0,64.99,5.68,!veh2!var#1,13.93,veh_passenger,0.0,22243.31,25547.92
149.0,0.0,0.0,0.0,0.0,0.0,270.38,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#24_0,61.92,18.58,!veh2!var#1,12.9,veh_passenger,0.0,22230.41,25548.0
150.0,42.62,4596.63,0.3,1.78,0.07,270.38,HBEFA3/PC_G_EU4,0.0,1.98,veh2,734643299#24_0,66.08,32.12,!veh2!var#1,13.54,veh_passenger,0.0,22216.87,25548.09
151.0,11.14,3136.17,0.12,1.08,0.03,270.38,HBEFA3/PC_G_EU4,0.0,1.35,veh2,734643299#24_0,65.04,45.89,!veh2!var#1,13.77,veh_passenger,0.0,22203.1,25548.18
152.0,0.0,0.0,0.0,0.0,0.0,270.38,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#24_0,63.43,59.29,!veh2!var#1,13.4,veh_passenger,0.0,22189.7,25548.27
153.0,0.0,0.0,0.0,0.0,0.0,270.38,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#24_0,63.73,72.53,!veh2!var#1,13.24,veh_passenger,0.0,22176.46,25548.36
154.0,31.27,4103.25,0.24,1.54,0.06,270.38,HBEFA3/PC_G_EU4,0.0,1.76,veh2,734643299#24_0,65.75,86.26,!veh2!var#1,13.73,veh_passenger,0.0,22162.73,25548.44
155.0,0.0,0.0,0.0,0.0,0.0,270.24,HBEFA3/PC_G_EU4,0.0,0.0,veh2,:37976855_4_0,62.34,12.19,!veh2!var#1,12.96,veh_passenger,0.0,22149.77,25548.5
156.0,0.0,0.0,0.0,0.0,0.0,270.12,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#25_0,63.58,10.65,!veh2!var#1,12.85,veh_passenger,0.0,22136.92,25548.53
157.0,0.0,0.0,0.0,0.0,0.0,270.12,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#25_0,63.82,23.5,!veh2!var#1,12.85,veh_passenger,0.0,22124.07,25548.56
158.0,47.94,4862.61,0.33,1.9,0.08,270.12,HBEFA3/PC_G_EU4,0.0,2.09,veh2,734643299#25_0,66.32,37.06,!veh2!var#1,13.57,veh_passenger,0.0,22110.51,25548.59
159.0,27.28,3993.59,0.22,1.48,0.05,270.12,HBEFA3/PC_G_EU4,0.0,1.72,veh2,734643299#25_0,65.8,51.08,!veh2!var#1,14.02,veh_passenger,0.0,22096.49,25548.62
160.0,0.0,0.0,0.0,0.0,0.0,270.12,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#25_0,63.73,64.78,!veh2!var#1,13.69,veh_passenger,0.0,22082.79,25548.65
161.0,0.0,0.0,0.0,0.0,0.0,270.12,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#25_0,64.02,78.33,!veh2!var#1,13.56,veh_passenger,0.0,22069.24,25548.68
162.0,4.64,2796.47,0.08,0.92,0.02,270.12,HBEFA3/PC_G_EU4,0.0,1.2,veh2,:37976857_5_0,64.75,4.9,!veh2!var#1,13.69,veh_passenger,0.0,22055.55,25548.71
163.0,0.0,0.0,0.0,0.0,0.0,270.07,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#26_0,64.32,4.12,!veh2!var#1,13.65,veh_passenger,0.0,22041.89,25548.73
164.0,0.0,0.0,0.0,0.0,0.0,270.06,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#26_0,64.18,17.7,!veh2!var#1,13.58,veh_passenger,0.0,22028.31,25548.75
165.0,0.0,0.0,0.0,0.0,0.0,270.06,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#26_0,64.35,31.28,!veh2!var#1,13.58,veh_passenger,0.0,22014.73,25548.76
166.0,0.0,0.0,0.0,0.0,0.0,270.06,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#26_0,63.78,44.67,!veh2!var#1,13.39,veh_passenger,0.0,22001.34,25548.78
167.0,0.0,0.0,0.0,0.0,0.0,270.06,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#26_0,62.79,57.56,!veh2!var#1,12.89,veh_passenger,0.0,21988.45,25548.79
168.0,29.49,3900.34,0.22,1.45,0.05,270.06,HBEFA3/PC_G_EU4,0.0,1.68,veh2,734643299#26_0,65.41,70.92,!veh2!var#1,13.36,veh_passenger,0.0,21975.09,25548.8
169.0,0.0,0.0,0.0,0.0,0.0,270.06,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#26_0,63.48,84.04,!veh2!var#1,13.12,veh_passenger,0.0,21961.97,25548.82
170.0,8.44,2854.87,0.1,0.96,0.03,270.04,HBEFA3/PC_G_EU4,0.0,1.23,veh2,:37976859_4_0,64.55,10.32,!veh2!var#1,13.28,veh_passenger,0.0,21948.69,25548.83
171.0,8.65,2920.72,0.11,0.99,0.03,270.02,HBEFA3/PC_G_EU4,0.0,1.26,veh2,734643299#27_0,64.7,9.38,!veh2!var#1,13.46,veh_passenger,0.0,21935.23,25548.83
172.0,0.0,0.0,0.0,0.0,0.0,270.02,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#27_0,63.72,22.66,!veh2!var#1,13.28,veh_passenger,0.0,21921.95,25548.84
173.0,0.0,0.0,0.0,0.0,0.0,270.02,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#27_0,63.65,35.78,!veh2!var#1,13.12,veh_passenger,0.0,21908.83,25548.84
174.0,18.33,3380.71,0.16,1.21,0.04,270.02,HBEFA3/PC_G_EU4,0.0,1.45,veh2,734643299#27_0,65.03,49.21,!veh2!var#1,13.43,veh_passenger,0.0,21895.4,25548.85
175.0,0.46,2533.22,0.06,0.81,0.02,270.02,HBEFA3/PC_G_EU4,0.0,1.09,veh2,734643299#27_0,64.45,62.7,!veh2!var#1,13.49,veh_passenger,0.0,21881.91,25548.85
176.0,0.0,0.0,0.0,0.0,0.0,270.02,HBEFA3/PC_G_EU4,0.0,0.0,veh2,734643299#27_0,64.08,76.13,!veh2!var#1,13.43,veh_passenger,0.0,21868.48,25548.86
177.0,0.0,0.0,0.0,0.0,0.0,270.6,HBEFA3/PC_G_EU4,0.0,0.0,veh2,:37976861_5_0,62.83,7.9,!veh2!var#1,12.94,veh_passenger,0.0,21855.54,25548.94
178.0,34.81,4195.92,0.26,1.59,0.06,271.23,HBEFA3/PC_G_EU4,0.0,1.8,veh2,256998523#0_0,65.71,6.94,!veh2!var#1,13.48,veh_passenger,0.0,21842.07,25549.16
179.0,0.0,0.0,0.0,0.0,0.0,271.23,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#0_0,63.77,20.25,!veh2!var#1,13.31,veh_passenger,0.0,21828.77,25549.45
180.0,32.36,4181.54,0.24,1.58,0.06,269.83,HBEFA3/PC_G_EU4,0.0,1.8,veh2,256998523#0_0,65.86,34.07,!veh2!var#1,13.82,veh_passenger,0.0,21814.95,25549.5
181.0,0.0,0.0,0.0,0.0,0.0,269.83,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#1_0,63.31,0.12,!veh2!var#1,13.39,veh_passenger,0.0,21801.65,25549.46
182.0,0.0,0.0,0.0,0.0,0.0,269.84,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#1_0,63.23,13.18,!veh2!var#1,13.06,veh_passenger,0.0,21788.59,25549.42
183.0,0.0,0.0,0.0,0.0,0.0,269.84,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#1_0,63.55,26.09,!veh2!var#1,12.92,veh_passenger,0.0,21775.68,25549.39
184.0,73.68,6237.19,0.48,2.54,0.11,269.98,HBEFA3/PC_G_EU4,0.0,2.68,veh2,256998523#2_0,67.69,0.96,!veh2!var#1,13.98,veh_passenger,0.0,21761.69,25549.36
185.0,0.0,0.0,0.0,0.0,0.0,270.52,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#2_0,62.42,14.11,!veh2!var#1,13.15,veh_passenger,0.0,21748.54,25549.48
186.0,0.0,0.0,0.0,0.0,0.0,270.47,HBEFA3/PC_G_EU4,0.0,0.0,veh2,:37976866_1_0,63.06,2.92,!veh2!var#1,12.82,veh_passenger,0.0,21735.72,25549.59
187.0,0.0,2289.83,0.05,0.71,0.01,270.41,HBEFA3/PC_G_EU4,0.0,0.98,veh2,256998523#3_0,63.85,1.36,!veh2!var#1,12.83,veh_passenger,0.0,21722.88,25549.69
188.0,41.56,4520.86,0.29,1.74,0.07,270.35,HBEFA3/PC_G_EU4,0.0,1.94,veh2,256998523#3_0,65.98,14.82,!veh2!var#1,13.47,veh_passenger,0.0,21709.42,25549.77
189.0,19.81,3569.43,0.17,1.29,0.04,270.35,HBEFA3/PC_G_EU4,0.0,1.53,veh2,256998523#3_0,65.38,28.63,!veh2!var#1,13.81,veh_passenger,0.0,21695.61,25549.86
190.0,0.0,0.0,0.0,0.0,0.0,270.35,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#3_0,63.89,42.23,!veh2!var#1,13.6,veh_passenger,0.0,21682.01,25549.94
191.0,0.0,0.0,0.0,0.0,0.0,270.53,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#3_0,63.21,55.43,!veh2!var#1,13.2,veh_passenger,0.0,21668.81,25550.04
192.0,0.0,0.0,0.0,0.0,0.0,270.57,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#3_0,62.71,68.17,!veh2!var#1,12.73,veh_passenger,0.0,21656.08,25550.17
193.0,61.0,5516.99,0.41,2.21,0.09,271.56,HBEFA3/PC_G_EU4,0.0,2.37,veh2,256998523#3_0,66.93,81.8,!veh2!var#1,13.63,veh_passenger,0.0,21642.45,25550.54
194.0,0.0,0.0,0.0,0.0,0.0,271.56,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#3_0,63.38,95.09,!veh2!var#1,13.29,veh_passenger,0.0,21629.17,25550.9
195.0,0.0,0.0,0.0,0.0,0.0,271.56,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#3_0,62.8,107.91,!veh2!var#1,12.83,veh_passenger,0.0,21616.35,25551.24
196.0,12.67,2979.77,0.12,1.03,0.03,271.55,HBEFA3/PC_G_EU4,0.0,1.28,veh2,:37976871_1_0,64.5,8.78,!veh2!var#1,13.04,veh_passenger,0.0,21603.31,25551.6
197.0,17.94,3333.13,0.16,1.19,0.04,271.5,HBEFA3/PC_G_EU4,0.0,1.43,veh2,256998523#4_0,64.94,7.72,!veh2!var#1,13.34,veh_passenger,0.0,21589.98,25551.95
198.0,0.0,0.0,0.0,0.0,0.0,271.5,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#4_0,64.13,21.04,!veh2!var#1,13.32,veh_passenger,0.0,21576.66,25552.3
199.0,2.96,2630.9,0.07,0.85,0.02,271.5,HBEFA3/PC_G_EU4,0.0,1.13,veh2,256998523#4_0,64.47,34.45,!veh2!var#1,13.42,veh_passenger,0.0,21563.25,25552.65
200.0,0.0,0.0,0.0,0.0,0.0,271.5,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#4_0,62.52,47.27,!veh2!var#1,12.81,veh_passenger,0.0,21550.44,25552.98
201.0,0.65,2329.09,0.05,0.73,0.01,271.5,HBEFA3/PC_G_EU4,0.0,1.0,veh2,256998523#4_0,63.88,60.1,!veh2!var#1,12.84,veh_passenger,0.0,21537.61,25553.32
202.0,45.48,4729.15,0.32,1.84,0.07,271.5,HBEFA3/PC_G_EU4,0.0,2.03,veh2,256998523#4_0,66.19,73.62,!veh2!var#1,13.52,veh_passenger,0.0,21524.09,25553.67
203.0,23.49,3780.61,0.19,1.38,0.05,271.47,HBEFA3/PC_G_EU4,0.0,1.63,veh2,:37976873_5_0,65.59,8.67,!veh2!var#1,13.92,veh_passenger,0.0,21510.18,25554.03
204.0,0.0,0.0,0.0,0.0,0.0,271.48,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#5_0,64.53,8.13,!veh2!var#1,13.9,veh_passenger,0.0,21496.28,25554.39
205.0,0.0,0.0,0.0,0.0,0.0,271.48,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#5_0,61.89,21.0,!veh2!var#1,12.86,veh_passenger,0.0,21483.42,25554.72
206.0,36.94,4285.8,0.27,1.63,0.06,271.48,HBEFA3/PC_G_EU4,0.0,1.84,veh2,256998523#5_0,65.77,34.43,!veh2!var#1,13.43,veh_passenger,0.0,21469.99,25555.07
207.0,10.5,3067.22,0.12,1.05,0.03,271.48,HBEFA3/PC_G_EU4,0.0,1.32,veh2,256998523#5_0,64.92,48.08,!veh2!var#1,13.64,veh_passenger,0.0,21456.35,25555.42
208.0,0.0,0.0,0.0,0.0,0.0,271.48,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#7_0,63.83,2.95,!veh2!var#1,13.45,veh_passenger,0.0,21443.0,25555.77
209.0,28.55,4026.13,0.22,1.5,0.06,271.47,HBEFA3/PC_G_EU4,0.0,1.73,veh2,256998523#7_0,65.78,16.87,!veh2!var#1,13.92,veh_passenger,0.0,21429.09,25556.12
210.0,0.0,0.0,0.0,0.0,0.0,271.47,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#7_0,61.98,29.79,!veh2!var#1,12.92,veh_passenger,0.0,21416.17,25556.45
211.0,65.74,5822.18,0.44,2.35,0.1,271.47,HBEFA3/PC_G_EU4,0.0,2.5,veh2,256998523#7_0,67.28,43.67,!veh2!var#1,13.88,veh_passenger,0.0,21402.3,25556.81
212.0,0.0,0.0,0.0,0.0,0.0,271.51,HBEFA3/PC_G_EU4,0.0,0.0,veh2,:37976875_1_0,62.9,3.58,!veh2!var#1,13.28,veh_passenger,0.0,21389.02,25557.16
213.0,25.41,3807.64,0.2,1.4,0.05,271.56,HBEFA3/PC_G_EU4,0.0,1.64,veh2,256998523#8_0,65.5,2.68,!veh2!var#1,13.7,veh_passenger,0.0,21375.33,25557.52
214.0,0.0,0.0,0.0,0.0,0.0,271.59,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#8_0,62.83,15.81,!veh2!var#1,13.13,veh_passenger,0.0,21362.21,25557.89
215.0,0.0,0.0,0.0,0.0,0.0,271.59,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#8_0,62.97,28.58,!veh2!var#1,12.77,veh_passenger,0.0,21349.44,25558.24
216.0,19.44,3324.38,0.16,1.19,0.04,271.59,HBEFA3/PC_G_EU4,0.0,1.43,veh2,256998523#8_0,64.8,41.67,!veh2!var#1,13.08,veh_passenger,0.0,21336.36,25558.61
217.0,2.84,2543.1,0.07,0.82,0.02,271.59,HBEFA3/PC_G_EU4,0.0,1.09,veh2,256998523#8_0,64.25,54.83,!veh2!var#1,13.16,veh_passenger,0.0,21323.2,25558.97
218.0,0.0,0.0,0.0,0.0,0.0,271.59,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#8_0,63.7,67.87,!veh2!var#1,13.05,veh_passenger,0.0,21310.16,25559.34
219.0,56.4,5368.67,0.38,2.13,0.09,271.59,HBEFA3/PC_G_EU4,0.0,2.31,veh2,256998523#8_0,66.88,81.76,!veh2!var#1,13.88,veh_passenger,0.0,21296.28,25559.72
220.0,0.0,0.0,0.0,0.0,0.0,271.59,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#8_0,62.71,94.97,!veh2!var#1,13.21,veh_passenger,0.0,21283.08,25560.09
221.0,43.26,4726.05,0.31,1.83,0.07,271.59,HBEFA3/PC_G_EU4,0.0,2.03,veh2,256998523#8_0,66.32,108.83,!veh2!var#1,13.87,veh_passenger,0.0,21269.21,25560.47
222.0,0.0,0.0,0.0,0.0,0.0,271.46,HBEFA3/PC_G_EU4,0.0,0.0,veh2,:37976877_5_0,61.65,3.86,!veh2!var#1,12.74,veh_passenger,0.0,21256.48,25560.82
223.0,89.16,6996.31,0.57,2.9,0.13,271.31,HBEFA3/PC_G_EU4,0.0,3.01,veh2,256998523#9_0,68.41,3.42,!veh2!var#1,14.01,veh_passenger,0.0,21242.47,25561.16
224.0,0.0,0.0,0.0,0.0,0.0,271.26,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#9_0,63.3,16.95,!veh2!var#1,13.53,veh_passenger,0.0,21228.95,25561.45
225.0,0.0,0.0,0.0,0.0,0.0,271.26,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#9_0,63.19,30.09,!veh2!var#1,13.14,veh_passenger,0.0,21215.81,25561.74
226.0,43.48,4717.35,0.31,1.83,0.07,271.26,HBEFA3/PC_G_EU4,0.0,2.03,veh2,256998523#9_0,66.29,43.89,!veh2!var#1,13.8,veh_passenger,0.0,21202.01,25562.04
227.0,0.0,0.0,0.0,0.0,0.0,271.26,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#9_0,63.68,57.41,!veh2!var#1,13.52,veh_passenger,0.0,21188.5,25562.34
228.0,0.0,0.0,0.0,0.0,0.0,271.26,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#9_0,63.28,70.57,!veh2!var#1,13.17,veh_passenger,0.0,21175.33,25562.63
229.0,49.73,5053.47,0.35,1.98,0.08,271.26,HBEFA3/PC_G_EU4,0.0,2.17,veh2,256998523#9_0,66.61,84.49,!veh2!var#1,13.91,veh_passenger,0.0,21161.42,25562.93
230.0,0.0,0.0,0.0,0.0,0.0,271.47,HBEFA3/PC_G_EU4,0.0,0.0,veh2,:37976879_1_0,62.59,11.12,!veh2!var#1,13.18,veh_passenger,0.0,21148.24,25563.27
231.0,0.0,0.0,0.0,0.0,0.0,271.64,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#10_0,63.23,9.61,!veh2!var#1,12.9,veh_passenger,0.0,21135.35,25563.62
232.0,19.05,3346.35,0.16,1.2,0.04,271.64,HBEFA3/PC_G_EU4,0.0,1.44,veh2,256998523#10_0,64.89,22.82,!veh2!var#1,13.21,veh_passenger,0.0,21122.14,25564.0
233.0,0.0,0.0,0.0,0.0,0.0,271.64,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#10_0,63.27,35.76,!veh2!var#1,12.94,veh_passenger,0.0,21109.21,25564.37
234.0,16.69,3233.11,0.15,1.14,0.04,271.64,HBEFA3/PC_G_EU4,0.0,1.39,veh2,256998523#10_0,64.8,48.97,!veh2!var#1,13.21,veh_passenger,0.0,21096.0,25564.75
235.0,43.2,4725.07,0.31,1.83,0.07,271.64,HBEFA3/PC_G_EU4,0.0,2.03,veh2,256998523#10_0,66.32,62.85,!veh2!var#1,13.88,veh_passenger,0.0,21082.13,25565.15
236.0,0.0,0.0,0.0,0.0,0.0,271.64,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#10_0,60.23,74.86,!veh2!var#1,12.01,veh_passenger,0.0,21070.12,25565.49
237.0,0.0,0.0,0.0,0.0,0.0,271.64,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#10_0,53.42,82.37,!veh2!var#1,7.51,veh_passenger,0.0,21062.61,25565.71
238.0,0.0,0.0,0.0,0.0,0.0,271.66,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#10_0,43.37,85.37,!veh2!var#1,3.01,veh_passenger,0.0,21059.6,25565.8
239.0,0.0,0.0,0.0,0.0,0.0,271.66,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#10_0,43.53,85.55,!veh2!var#1,0.17,veh_passenger,0.0,21059.43,25565.8
240.0,0.0,0.0,0.0,0.0,0.0,271.66,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#10_0,55.18,85.55,!veh2!var#1,0.0,veh_passenger,1.0,21059.43,25565.8
241.0,0.0,0.0,0.0,0.0,0.0,271.66,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#10_0,55.94,85.55,!veh2!var#1,0.0,veh_passenger,2.0,21059.43,25565.8
242.0,0.0,0.0,0.0,0.0,0.0,271.66,HBEFA3/PC_G_EU4,0.0,0.0,veh2,256998523#10_0,55.94,85.55,!veh2!var#1,0.0,veh_passenger,3.0,21059.43,25565.8
243.0,164.78,2624.72,0.81,1.2,0.07,271.66,HBEFA3/PC_G_EU4,0.0,1.13,veh2,256998523#10_0,55.94,85.55,!veh2!var#1,0.0,veh_passenger,4.0,21059.43,25565.8
244.0,164.78,2624.72,0.81,1.2,0.07,271.66,HBEFA3/PC_G_EU4,0.0,1.13,veh2,256998523#10_0,55.94,85.55,!veh2!var#1,0.0,veh_passenger,5.0,21059.43,25565.8
245.0,164.78,2624.72,0.81,1.2,0.07,271.66,HBEFA3/PC_G_EU4,0.0,1.13,veh2,256998523#10_0,55.94,85.55,!veh2!var#1,0.0,veh_passenger,6.0,21059.43,25565.8
246.0,164.78,2624.72,0.81,1.2,0.07,271.66,HBEFA3/PC_G_EU4,0.0,1.13,veh2,256998523#10_0,55.94,85.55,!veh2!var#1,0.0,veh_passenger,7.0,21059.43,25565.8
247.0,164.78,2624.72,0.81,1.2,0.07,271.66,HBEFA3/PC_G_EU4,0.0,1.13,veh2,256998523#10_0,55.94,85.55,!veh2!var#1,0.0,veh_passenger,8.0,21059.43,25565.8
248.0,164.78,2624.72,0.81,1.2,0.07,271.66,HBEFA3/PC_G_EU4,0.0,1.13,veh2,256998523#10_0,55.94,85.55,!veh2!var#1,0.0,veh_passenger,9.0,21059.43,25565.8
249.0,164.78,2624.72,0.81,1.2,0.07,271.66,HBEFA3/PC_G_EU4,0.0,1.13,veh2,256998523#10_0,55.94,85.55,!veh2!var#1,0.0,veh_passenger,10.0,21059.43,25565.8
250.0,164.78,2624.72,0.81,1.2,0.07,271.66,HBEFA3/PC_G_EU4,0.0,1.13,veh2,256998523#10_0,55.94,85.55,!veh2!var#1,0.0,veh_passenger,11.0,21059.43,25565.8
251.0,150.97,3965.51,0.78,1.77,0.09,271.7,HBEFA3/PC_G_EU4,0.0,1.7,veh2,:37976883_1_0,67.85,1.49,!veh2!var#1,2.49,veh_passenger,0.0,21056.94,25565.88
252.0,123.64,3659.55,0.65,1.59,0.07,271.75,HBEFA3/PC_G_EU4,0.0,1.57,veh2,:37976883_1_0,63.68,5.38,!veh2!var#1,3.89,veh_passenger,0.0,21053.06,25565.99
253.0,134.86,5659.6,0.75,2.47,0.12,271.75,HBEFA3/PC_G_EU4,0.0,2.43,veh2,:37976883_1_0,68.21,11.49,!veh2!var#1,6.11,veh_passenger,0.0,21046.95,25566.18
254.0,126.67,6422.76,0.73,2.78,0.13,271.9,HBEFA3/PC_G_EU4,0.0,2.76,veh2,478889482#0_0,68.38,4.91,!veh2!var#1,8.15,veh_passenger,0.0,21038.8,25566.44
255.0,130.61,7617.73,0.78,3.29,0.16,275.9,HBEFA3/PC_G_EU4,0.0,3.27,veh2,478889482#0_0,69.49,15.12,!veh2!var#1,10.22,veh_passenger,0.0,21028.62,25567.13
256.0,160.45,10004.33,0.97,4.35,0.21,283.01,HBEFA3/PC_G_EU4,0.0,4.3,veh2,478889482#0_0,71.9,27.71,!veh2!var#1,12.58,veh_passenger,0.0,21016.26,25569.36
257.0,95.96,7309.29,0.61,3.05,0.14,289.53,HBEFA3/PC_G_EU4,0.0,3.14,veh2,478889482#0_0,68.7,41.66,!veh2!var#1,13.95,veh_passenger,0.0,21002.89,25573.28
